label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hello,0.3354129195213318,0.6107670664787292,1.2330856691278314e-07,0.3780117928981781,0.6209789514541626,0.009247398935258389,0.41032901406288147,0.582822322845459,0.015607006847858429,0.4328683018684387,0.5593107342720032,0.01709308661520481,0.45486775040626526,0.5452641844749451,0.01796969212591648,0.4275234341621399,0.5317762494087219,0.025000402703881264,0.4593605697154999,0.5096026062965393,0.020917091518640518,0.48229432106018066,0.4973718523979187,0.014406992122530937,0.5015741586685181,0.4835136830806732,0.00906413421034813,0.42462867498397827,0.51639324426651,0.013018354773521423,0.4617237150669098,0.49160951375961304,0.009441244415938854,0.4871706962585449,0.475035697221756,0.0032611843198537827,0.5094089508056641,0.45841357111930847,-0.001581527292728424,0.41651907563209534,0.5056721568107605,-0.0010737638222053647,0.4557604193687439,0.47905269265174866,-0.0059869675897061825,0.4824352562427521,0.4647817313671112,-0.01075853779911995,0.5056203603744507,0.4513951241970062,-0.014261076226830482,0.4046875536441803,0.4991137683391571,-0.015308156609535217,0.4391014575958252,0.47848525643348694,-0.02017306163907051,0.463339626789093,0.4682633578777313,-0.02239960804581642,0.48615923523902893,0.46025487780570984,-0.024212181568145752
hello,0.33462828397750854,0.6133509278297424,1.0083367385504971e-07,0.37937021255493164,0.6217390298843384,0.017390962690114975,0.41031524538993835,0.5826883912086487,0.027015775442123413,0.43238288164138794,0.5589520335197449,0.02988673374056816,0.45354291796684265,0.5430560111999512,0.0315873809158802,0.42560696601867676,0.5327863693237305,0.03402573987841606,0.4578875005245209,0.5093348622322083,0.032321665436029434,0.4809962213039398,0.497200608253479,0.026958342641592026,0.5009686946868896,0.4834766685962677,0.02194647490978241,0.42284736037254333,0.517600417137146,0.01761469431221485,0.4607916474342346,0.4910850524902344,0.016078943386673927,0.4872119426727295,0.47323712706565857,0.010242445394396782,0.5096498131752014,0.45636841654777527,0.005062491167336702,0.41464963555336,0.5064440369606018,-0.0005430069286376238,0.45488259196281433,0.4790441691875458,-0.0035865206737071276,0.48226839303970337,0.4639250934123993,-0.00809645839035511,0.5058090090751648,0.44918566942214966,-0.01228488888591528,0.40332671999931335,0.5001615881919861,-0.01827341504395008,0.43848010897636414,0.4787095785140991,-0.022355394437909126,0.4627842903137207,0.46791544556617737,-0.024559760466217995,0.48562219738960266,0.4582121968269348,-0.026965292170643806
hello,0.3337261974811554,0.6605897545814514,2.0411448531376664e-07,0.3840210437774658,0.6478855013847351,0.017690271139144897,0.40810006856918335,0.6003292202949524,0.023251937702298164,0.42713430523872375,0.5757665634155273,0.022249098867177963,0.44546347856521606,0.5558478832244873,0.02108200453221798,0.39773860573768616,0.5030169486999512,0.025030039250850677,0.43842244148254395,0.4833386242389679,0.017919836565852165,0.469585120677948,0.47458815574645996,0.00935907568782568,0.4943940341472626,0.46529823541641235,0.0029920933302491903,0.39477232098579407,0.5002351999282837,0.008629848249256611,0.4444524645805359,0.4767504036426544,0.00230292952619493,0.477653831243515,0.46599361300468445,-0.004679162986576557,0.5051266551017761,0.4539051353931427,-0.010122116655111313,0.3960406482219696,0.5133544206619263,-0.008649199269711971,0.4464702904224396,0.4893147647380829,-0.014066541567444801,0.47879257798194885,0.4753510355949402,-0.017821582034230232,0.5035104751586914,0.46236652135849,-0.02056071162223816,0.40205439925193787,0.541318953037262,-0.025500860065221786,0.44042158126831055,0.5168115496635437,-0.028131479397416115,0.4648427367210388,0.5006770491600037,-0.028523633256554604,0.4854239523410797,0.48776742815971375,-0.02934146299958229
hello,0.35322850942611694,0.7072014212608337,6.30932106560067e-08,0.3905082046985626,0.6950938701629639,0.03031340427696705,0.42154577374458313,0.6721163988113403,0.04651821777224541,0.44942378997802734,0.6570805907249451,0.05423799157142639,0.4707920253276825,0.6357399821281433,0.06138313561677933,0.43515583872795105,0.6026785969734192,0.06639578938484192,0.4712112545967102,0.5779671669006348,0.0838395357131958,0.4932999312877655,0.5661271214485168,0.08799339085817337,0.5102939605712891,0.549823522567749,0.0874522402882576,0.43975067138671875,0.5961947441101074,0.049941640347242355,0.4764942526817322,0.5724534392356873,0.06573490798473358,0.4983976185321808,0.5572660565376282,0.06414954364299774,0.5159996747970581,0.5402398705482483,0.05979452282190323,0.44269049167633057,0.5979655981063843,0.032864198088645935,0.47931867837905884,0.5796604752540588,0.0456758514046669,0.5006503462791443,0.5653685927391052,0.046848032623529434,0.5174506306648254,0.551490068435669,0.04417805001139641,0.4473205804824829,0.6098073720932007,0.016917936503887177,0.4804043173789978,0.5900661945343018,0.029722949489951134,0.4988609552383423,0.575951099395752,0.03628719225525856,0.5131362676620483,0.5616331696510315,0.03800186142325401
hello,0.2414167821407318,0.9491623640060425,4.952917720402183e-07,0.30650123953819275,0.9022400975227356,0.006717468611896038,0.33757662773132324,0.8205209970474243,0.005716412328183651,0.360551655292511,0.7694138884544373,7.481901411665604e-05,0.3892749547958374,0.734214186668396,-0.0067008743062615395,0.3100593090057373,0.7280945777893066,0.0006213588640093803,0.35809895396232605,0.6899334788322449,-0.019079362973570824,0.3986702561378479,0.6642901301383972,-0.034755151718854904,0.43230074644088745,0.6439465880393982,-0.04553309828042984,0.29922476410865784,0.7339819073677063,-0.016041487455368042,0.3555356562137604,0.6849208474159241,-0.034695301204919815,0.40017205476760864,0.6595631241798401,-0.0484546534717083,0.43784281611442566,0.6398156881332397,-0.05735327675938606,0.2903529405593872,0.7636517286300659,-0.033879078924655914,0.3461724817752838,0.7109732031822205,-0.05370952934026718,0.3899047076702118,0.6840594410896301,-0.06461650133132935,0.4268319308757782,0.6625170111656189,-0.07046956568956375,0.2843483090400696,0.8125455975532532,-0.05117733031511307,0.327578604221344,0.7751655578613281,-0.06718219071626663,0.3619254231452942,0.7520086765289307,-0.07350348681211472,0.3914589583873749,0.735373854637146,-0.07699872553348541
hello,0.24101655185222626,0.8828355073928833,4.067863415002648e-07,0.30970272421836853,0.8339232206344604,0.0156328734010458,0.3461504280567169,0.7467623949050903,0.022225527092814445,0.3704974055290222,0.69394850730896,0.022135907784104347,0.3990768790245056,0.6569638848304749,0.02031734213232994,0.33083441853523254,0.6588573455810547,0.025155074894428253,0.36916738748550415,0.6174080967903137,0.015039555728435516,0.4042932391166687,0.5873391628265381,0.0020619528368115425,0.43443578481674194,0.5622339248657227,-0.008630214259028435,0.3183768689632416,0.6516346335411072,0.0073574380949139595,0.3688450753688812,0.6041281223297119,-0.0015520845772698522,0.4106406271457672,0.5800888538360596,-0.014572815038263798,0.44634443521499634,0.5598902702331543,-0.02464456297457218,0.30762815475463867,0.6675270199775696,-0.011527623049914837,0.35765185952186584,0.6152196526527405,-0.023163922131061554,0.39831435680389404,0.5913812518119812,-0.03313753381371498,0.4322258532047272,0.5705171227455139,-0.0402434878051281,0.29860442876815796,0.7022924423217773,-0.02968529425561428,0.3383685350418091,0.6565034985542297,-0.041969023644924164,0.370361328125,0.6316569447517395,-0.04805448651313782,0.39854946732521057,0.6103368997573853,-0.05215120315551758
hello,0.29491737484931946,0.7571389675140381,3.1892037100078596e-07,0.3343885838985443,0.7487565875053406,0.003732479875907302,0.36640119552612305,0.6848214268684387,0.006423851940780878,0.3854812979698181,0.6449510455131531,0.005947101395577192,0.4086048901081085,0.6190546154975891,0.004132266156375408,0.37063977122306824,0.6248304843902588,0.007642430253326893,0.40476617217063904,0.5814169049263,-0.004049287177622318,0.43589669466018677,0.5557559132575989,-0.014777430333197117,0.46247467398643494,0.5340671539306641,-0.022263143211603165,0.36283519864082336,0.6101004481315613,-0.0030580158345401287,0.40382593870162964,0.5615743398666382,-0.012151104398071766,0.4373113512992859,0.5309612154960632,-0.021736126393079758,0.46792057156562805,0.5035941004753113,-0.02897600829601288,0.34996724128723145,0.6031283736228943,-0.015342377126216888,0.3909494876861572,0.5500849485397339,-0.024934474378824234,0.423876017332077,0.5196977257728577,-0.03289998695254326,0.4529048204421997,0.4947446286678314,-0.038449451327323914,0.33385515213012695,0.6044357419013977,-0.027710752561688423,0.3674922585487366,0.5632690787315369,-0.03711867332458496,0.39517080783843994,0.5414902567863464,-0.04185912013053894,0.4206680953502655,0.5249854326248169,-0.04520007595419884
hello,0.25621116161346436,0.8013349175453186,3.097846104083146e-07,0.32444635033607483,0.7615529298782349,0.013680913485586643,0.36106425523757935,0.6958231925964355,0.020501520484685898,0.38547757267951965,0.6527618765830994,0.020548397675156593,0.41049879789352417,0.6196368932723999,0.019626250490546227,0.3689919412136078,0.6242313385009766,0.030382221564650536,0.40512293577194214,0.5788528919219971,0.022083330899477005,0.43496209383010864,0.5473652482032776,0.010573922656476498,0.46100914478302,0.5182858109474182,0.0013849830720573664,0.35820597410202026,0.6125838756561279,0.014136625453829765,0.4011078476905823,0.5616860389709473,0.0070219626650214195,0.43385690450668335,0.5300680994987488,-0.003829263849183917,0.46342483162879944,0.49992838501930237,-0.012695752084255219,0.34368896484375,0.6102261543273926,-0.004358351696282625,0.38629645109176636,0.5614244937896729,-0.012523352168500423,0.4192575514316559,0.5302668809890747,-0.019744597375392914,0.4477335512638092,0.5024870038032532,-0.0254814550280571,0.3263600170612335,0.6164994239807129,-0.022908836603164673,0.36103513836860657,0.5734580159187317,-0.030007438734173775,0.38747110962867737,0.5482144355773926,-0.03325873985886574,0.41195231676101685,0.5254702568054199,-0.03620696812868118
hello,0.2805728614330292,0.7220180034637451,2.767972944184294e-07,0.34447047114372253,0.7048629522323608,0.012137715704739094,0.3804742693901062,0.6518784761428833,0.021479319781064987,0.40419790148735046,0.61171555519104,0.024464091286063194,0.4284859597682953,0.5818284153938293,0.02711523324251175,0.3954792320728302,0.5814239382743835,0.0398823581635952,0.4297032356262207,0.5419273972511292,0.03694856911897659,0.456362783908844,0.5196295380592346,0.028486283496022224,0.4803486764431,0.49684786796569824,0.021744094789028168,0.3890663981437683,0.5625284314155579,0.026712514460086823,0.4259331226348877,0.5189324021339417,0.025305328890681267,0.45441722869873047,0.4944400191307068,0.017686432227492332,0.48176950216293335,0.47105446457862854,0.011447029188275337,0.3767986595630646,0.5485135316848755,0.010485829785466194,0.4145923852920532,0.503875195980072,0.006811277475208044,0.44398757815361023,0.48011794686317444,0.0019254079088568687,0.47069042921066284,0.45994845032691956,-0.0015905835898593068,0.35945987701416016,0.5391486883163452,-0.006063967011868954,0.39603325724601746,0.49879515171051025,-0.00948292762041092,0.4227311611175537,0.4802251160144806,-0.009922339580953121,0.4482906758785248,0.4648933410644531,-0.010172468610107899
hello,0.3047313988208771,0.6721424460411072,2.0072801021342457e-07,0.3569906949996948,0.6718329787254333,0.008997089229524136,0.3903919458389282,0.6301629543304443,0.01658698543906212,0.4116259813308716,0.5955134630203247,0.018985839560627937,0.4328155219554901,0.5700032711029053,0.021091531962156296,0.4072927236557007,0.5571116805076599,0.03217622637748718,0.44089600443840027,0.5258881449699402,0.029074478894472122,0.4638032913208008,0.5095148086547852,0.02200605534017086,0.4840734899044037,0.49248042702674866,0.01633298210799694,0.402470201253891,0.5367212891578674,0.020869595929980278,0.44099098443984985,0.4983339011669159,0.01962517574429512,0.4665301740169525,0.48068028688430786,0.014182220213115215,0.49015769362449646,0.46472543478012085,0.009423105977475643,0.3918454349040985,0.5211548209190369,0.006711799651384354,0.43035295605659485,0.48106929659843445,0.004450906999409199,0.45566749572753906,0.46362966299057007,0.0017958725802600384,0.47920021414756775,0.4482100009918213,-0.0008312182035297155,0.37592849135398865,0.5100015997886658,-0.008020907640457153,0.4068678617477417,0.47425833344459534,-0.009325949475169182,0.42886555194854736,0.45760461688041687,-0.008373711258172989,0.4506372809410095,0.44262978434562683,-0.008368508890271187
hello,0.3186045289039612,0.6477037072181702,1.6266099578388094e-07,0.3653187155723572,0.65330970287323,0.006725113373249769,0.39638227224349976,0.6171501278877258,0.012927333824336529,0.41748976707458496,0.5859998464584351,0.014777125790715218,0.43931153416633606,0.5643609762191772,0.016247177496552467,0.41444075107574463,0.5457826256752014,0.0272729080170393,0.4462147057056427,0.5193227529525757,0.02427995763719082,0.46708592772483826,0.5065950751304626,0.01795870251953602,0.4861249029636383,0.4928128719329834,0.01285088062286377,0.4104035794734955,0.5256162881851196,0.017307505011558533,0.44753071665763855,0.492465078830719,0.016525859013199806,0.4713814854621887,0.4765561819076538,0.011693635955452919,0.49393603205680847,0.46181777119636536,0.007175226230174303,0.4001595973968506,0.5100085735321045,0.0046365633606910706,0.43741661310195923,0.47406840324401855,0.0021244403906166553,0.4612888693809509,0.4573694169521332,-0.000964239938184619,0.48362869024276733,0.44285398721694946,-0.003922050353139639,0.3845260739326477,0.49788805842399597,-0.008585524745285511,0.41446563601493835,0.46256425976753235,-0.01126125268638134,0.43540477752685547,0.44595763087272644,-0.01144419889897108,0.4563998878002167,0.4312790334224701,-0.012138464488089085
hello,0.32674139738082886,0.6299831867218018,1.5640506489944528e-07,0.37085607647895813,0.6393565535545349,0.008773154579102993,0.40312647819519043,0.6038160920143127,0.016816774383187294,0.4249064326286316,0.576291024684906,0.020483026280999184,0.444791704416275,0.5561796426773071,0.023810995742678642,0.41863465309143066,0.5393681526184082,0.028251342475414276,0.45071521401405334,0.5151854753494263,0.026419449597597122,0.47208115458488464,0.5047993063926697,0.021362312138080597,0.49084386229515076,0.49412864446640015,0.017348434776067734,0.41520076990127563,0.5172951221466064,0.01827513799071312,0.4523428678512573,0.48821571469306946,0.018429111689329147,0.4766489565372467,0.47440290451049805,0.01467819232493639,0.49865445494651794,0.4624772369861603,0.01119523961097002,0.4059087336063385,0.5000773668289185,0.005916611757129431,0.4426722526550293,0.4679454565048218,0.004738159477710724,0.4666798710823059,0.4533238112926483,0.0024492463562637568,0.48828548192977905,0.44133347272872925,6.313799531199038e-05,0.39169567823410034,0.4867761433124542,-0.006794480141252279,0.4217750132083893,0.4554721415042877,-0.008401443250477314,0.4427553117275238,0.44149625301361084,-0.008177286013960838,0.4631115198135376,0.43030741810798645,-0.008540124632418156
hello,0.3327178955078125,0.6207621693611145,1.440064494317994e-07,0.375426322221756,0.6303272247314453,0.00988762453198433,0.40818801522254944,0.5946541428565979,0.018337691202759743,0.43021565675735474,0.5691410899162292,0.022149158641695976,0.44945916533470154,0.550538957118988,0.02549402043223381,0.42259928584098816,0.5330684185028076,0.02867932990193367,0.45382171869277954,0.5108147859573364,0.02714742347598076,0.4752991497516632,0.5026525855064392,0.022052589803934097,0.4945487082004547,0.4933455288410187,0.017860012128949165,0.41994842886924744,0.5118796825408936,0.01798708364367485,0.45649364590644836,0.4851541519165039,0.018818270415067673,0.4807724058628082,0.4730091691017151,0.015106095932424068,0.5027211308479309,0.46202462911605835,0.011473224498331547,0.4113280177116394,0.4953754246234894,0.00506005110219121,0.44814446568489075,0.4650977551937103,0.00442778505384922,0.47257357835769653,0.45211470127105713,0.0017940562684088945,0.49427032470703125,0.44092950224876404,-0.0010367828654125333,0.39793625473976135,0.48283082246780396,-0.00812654197216034,0.4288197457790375,0.45289579033851624,-0.009561514481902122,0.4501470625400543,0.4407815933227539,-0.009596164338290691,0.47024521231651306,0.4316418170928955,-0.010288333520293236
